with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 11084, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 11039, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 10470, eff_muTau = 0.89
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 10926, eff_muTau = 0.93
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 10340, eff_muTau = 0.88
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 10408, eff_muTau = 0.89
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 10534, eff_muTau = 0.9
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 10975, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 10408, eff_muTau = 0.89
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 13754, eff_tauTau = 0.68
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 11743, eff_tauTau = 0.58
with  tauTau && (HLT_ditau) : n_tauTau = 9842, eff_tauTau = 0.49
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 11977, eff_tauTau = 0.59
GluGluToRadionToHHTo2B2Tau_M-850
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 9022, eff_eTau = 0.87
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 8063, eff_eTau = 0.78
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 7744, eff_eTau = 0.75
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 8734, eff_eTau = 0.85
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 11572, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 11530, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 10945, eff_muTau = 0.9
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 11401, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 10779, eff_muTau = 0.89
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 10851, eff_muTau = 0.9
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 11008, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 11451, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 10851, eff_muTau = 0.9
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 14969, eff_tauTau = 0.72
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 12695, eff_tauTau = 0.61
with  tauTau && (HLT_ditau) : n_tauTau = 10510, eff_tauTau = 0.51
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 12978, eff_tauTau = 0.63
GluGluToRadionToHHTo2B2Tau_M-900
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 9334, eff_eTau = 0.89
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 8254, eff_eTau = 0.78
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 7919, eff_eTau = 0.75
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 9043, eff_eTau = 0.86
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 11815, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 11772, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 11186, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 11615, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 10990, eff_muTau = 0.89
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 11073, eff_muTau = 0.9
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 11254, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 11670, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 11073, eff_muTau = 0.9
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 15811, eff_tauTau = 0.76
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 13374, eff_tauTau = 0.64
with  tauTau && (HLT_ditau) : n_tauTau = 10842, eff_tauTau = 0.52
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 13531, eff_tauTau = 0.65
GluGluToRadionToHHTo2B2Tau_M-1000
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 4715, eff_eTau = 0.91
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 4161, eff_eTau = 0.8
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 3932, eff_eTau = 0.76
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 4531, eff_eTau = 0.88
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 6038, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 6014, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 5706, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 5932, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 5603, eff_muTau = 0.89
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 5652, eff_muTau = 0.9
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 5748, eff_muTau = 0.92
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 5962, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 5652, eff_muTau = 0.9
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 8230, eff_tauTau = 0.79
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 6943, eff_tauTau = 0.66
with  tauTau && (HLT_ditau) : n_tauTau = 5385, eff_tauTau = 0.51
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 6910, eff_tauTau = 0.66
GluGluToRadionToHHTo2B2Tau_M-1250
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 3465, eff_eTau = 0.93
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 3034, eff_eTau = 0.81
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 2835, eff_eTau = 0.76
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 3315, eff_eTau = 0.89
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 4129, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 4122, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 3887, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 4063, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 3791, eff_muTau = 0.89
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 3812, eff_muTau = 0.89
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 3903, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 4074, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 3812, eff_muTau = 0.89
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 6085, eff_tauTau = 0.82
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 5010, eff_tauTau = 0.68
with  tauTau && (HLT_ditau) : n_tauTau = 3355, eff_tauTau = 0.45
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 4896, eff_tauTau = 0.66
GluGluToRadionToHHTo2B2Tau_M-1500
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 2319, eff_eTau = 0.93
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 2046, eff_eTau = 0.82
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 1865, eff_eTau = 0.75
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 2200, eff_eTau = 0.89
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 2729, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 2724, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 2563, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 2673, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 2484, eff_muTau = 0.88
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 2499, eff_muTau = 0.89
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 2575, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 2681, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 2499, eff_muTau = 0.89
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 4152, eff_tauTau = 0.83
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 3425, eff_tauTau = 0.69
with  tauTau && (HLT_ditau) : n_tauTau = 2078, eff_tauTau = 0.42
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 3280, eff_tauTau = 0.66
GluGluToRadionToHHTo2B2Tau_M-1750
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 1740, eff_eTau = 0.94
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 1536, eff_eTau = 0.83
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 1405, eff_eTau = 0.76
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 1667, eff_eTau = 0.9
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 1982, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 1978, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 1843, eff_muTau = 0.9
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 1924, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 1772, eff_muTau = 0.86
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 1783, eff_muTau = 0.87
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 1852, eff_muTau = 0.9
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 1929, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 1783, eff_muTau = 0.87
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 2944, eff_tauTau = 0.84
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 2414, eff_tauTau = 0.69
with  tauTau && (HLT_ditau) : n_tauTau = 1308, eff_tauTau = 0.37
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 2318, eff_tauTau = 0.66
GluGluToRadionToHHTo2B2Tau_M-2000
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 1151, eff_eTau = 0.95
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 1021, eff_eTau = 0.84
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 931, eff_eTau = 0.77
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 1101, eff_eTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 1424, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 1423, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 1327, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 1393, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 1263, eff_muTau = 0.86
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 1272, eff_muTau = 0.87
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 1335, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 1395, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 1272, eff_muTau = 0.87
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 2067, eff_tauTau = 0.85
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 1707, eff_tauTau = 0.7
with  tauTau && (HLT_ditau) : n_tauTau = 795, eff_tauTau = 0.33
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 1582, eff_tauTau = 0.65
GluGluToRadionToHHTo2B2Tau_M-2500
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 669, eff_eTau = 0.95
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 582, eff_eTau = 0.82
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 529, eff_eTau = 0.75
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 644, eff_eTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 817, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 816, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 739, eff_muTau = 0.87
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 792, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 699, eff_muTau = 0.83
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 705, eff_muTau = 0.83
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 745, eff_muTau = 0.88
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 793, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 705, eff_muTau = 0.83
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 1225, eff_tauTau = 0.86
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 1005, eff_tauTau = 0.71
with  tauTau && (HLT_ditau) : n_tauTau = 394, eff_tauTau = 0.28
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 910, eff_tauTau = 0.64
GluGluToRadionToHHTo2B2Tau_M-3000
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 434, eff_eTau = 0.96
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 386, eff_eTau = 0.85
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 341, eff_eTau = 0.75
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 417, eff_eTau = 0.92
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 515, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 514, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 453, eff_muTau = 0.84
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 501, eff_muTau = 0.93
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 426, eff_muTau = 0.79
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 429, eff_muTau = 0.8
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 456, eff_muTau = 0.85
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 502, eff_muTau = 0.93
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 429, eff_muTau = 0.8
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 758, eff_tauTau = 0.85
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 603, eff_tauTau = 0.67
with  tauTau && (HLT_ditau) : n_tauTau = 202, eff_tauTau = 0.23
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 575, eff_tauTau = 0.64
{'eff_eTau_1': [0.43, 0.45, 0.46, 0.48, 0.51, 0.53, 0.58, 0.65, 0.7, 0.72, 0.76, 0.8, 0.82, 0.84, 0.86, 0.87, 0.89, 0.91, 0.93, 0.93, 0.94, 0.95, 0.95, 0.96], 'eff_eTau_2': [0.43, 0.45, 0.46, 0.47, 0.5, 0.52, 0.57, 0.63, 0.67, 0.68, 0.71, 0.73, 0.74, 0.76, 0.77, 0.78, 0.78, 0.8, 0.81, 0.82, 0.83, 0.84, 0.82, 0.85], 'eff_eTau_3': [0.43, 0.45, 0.46, 0.47, 0.5, 0.52, 0.57, 0.63, 0.66, 0.68, 0.7, 0.72, 0.72, 0.73, 0.74, 0.75, 0.75, 0.76, 0.76, 0.75, 0.76, 0.77, 0.75, 0.75], 'eff_eTau_4': [0.43, 0.45, 0.46, 0.48, 0.51, 0.53, 0.58, 0.65, 0.69, 0.72, 0.75, 0.79, 0.8, 0.82, 0.84, 0.85, 0.86, 0.88, 0.89, 0.89, 0.9, 0.91, 0.91, 0.92]}
['singleEle,eTau,singleTau,MET', 'singleEle,eTau,singleTau', 'singleEle,eTau', 'singleEle,eTau,MET']
24
Execution time in seconds: 150.6108684539795
