with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 11878, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 11820, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 11237, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 11697, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 11103, eff_muTau = 0.9
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 11190, eff_muTau = 0.9
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 11319, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 11759, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 11190, eff_muTau = 0.9
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 15066, eff_tauTau = 0.71
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 12823, eff_tauTau = 0.61
with  tauTau && (HLT_ditau) : n_tauTau = 10761, eff_tauTau = 0.51
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 13121, eff_tauTau = 0.62
GluGluToBulkGravitonToHHTo2B2Tau_M-800
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 10262, eff_eTau = 0.9
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 9089, eff_eTau = 0.79
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 8688, eff_eTau = 0.76
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 9893, eff_eTau = 0.86
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 13037, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 12992, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 12327, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 12831, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 12147, eff_muTau = 0.9
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 12241, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 12410, eff_muTau = 0.92
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 12886, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 12241, eff_muTau = 0.91
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 17148, eff_tauTau = 0.75
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 14456, eff_tauTau = 0.63
with  tauTau && (HLT_ditau) : n_tauTau = 11923, eff_tauTau = 0.52
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 14781, eff_tauTau = 0.65
GluGluToBulkGravitonToHHTo2B2Tau_M-850
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 10712, eff_eTau = 0.91
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 9444, eff_eTau = 0.8
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 9027, eff_eTau = 0.77
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 10342, eff_eTau = 0.88
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 13364, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 13327, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 12676, eff_muTau = 0.92
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 13152, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 12473, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 12543, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 12741, eff_muTau = 0.93
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 13192, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 12543, eff_muTau = 0.91
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 18712, eff_tauTau = 0.79
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 15751, eff_tauTau = 0.67
with  tauTau && (HLT_ditau) : n_tauTau = 12711, eff_tauTau = 0.54
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 15919, eff_tauTau = 0.67
GluGluToBulkGravitonToHHTo2B2Tau_M-900
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 10826, eff_eTau = 0.93
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 9557, eff_eTau = 0.82
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 9079, eff_eTau = 0.78
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 10418, eff_eTau = 0.89
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 13335, eff_muTau = 0.98
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 13302, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 12623, eff_muTau = 0.92
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 13110, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 12379, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 12449, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 12683, eff_muTau = 0.93
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 13151, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 12449, eff_muTau = 0.91
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 19408, eff_tauTau = 0.82
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 16318, eff_tauTau = 0.69
with  tauTau && (HLT_ditau) : n_tauTau = 12997, eff_tauTau = 0.55
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 16428, eff_tauTau = 0.69
GluGluToBulkGravitonToHHTo2B2Tau_M-1000
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 5530, eff_eTau = 0.94
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 4849, eff_eTau = 0.82
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 4553, eff_eTau = 0.77
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 5297, eff_eTau = 0.9
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 6680, eff_muTau = 0.98
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 6670, eff_muTau = 0.98
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 6345, eff_muTau = 0.93
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 6574, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 6210, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 6244, eff_muTau = 0.92
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 6373, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 6589, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 6244, eff_muTau = 0.92
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 9891, eff_tauTau = 0.85
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 8284, eff_tauTau = 0.71
with  tauTau && (HLT_ditau) : n_tauTau = 6287, eff_tauTau = 0.54
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 8232, eff_tauTau = 0.71
GluGluToBulkGravitonToHHTo2B2Tau_M-1250
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 3012, eff_eTau = 0.96
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 2638, eff_eTau = 0.84
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 2429, eff_eTau = 0.77
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 2868, eff_eTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 3641, eff_muTau = 0.98
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 3633, eff_muTau = 0.98
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 3447, eff_muTau = 0.93
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 3565, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 3330, eff_muTau = 0.9
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 3358, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 3470, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 3576, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 3358, eff_muTau = 0.91
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 5770, eff_tauTau = 0.89
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 4778, eff_tauTau = 0.73
with  tauTau && (HLT_ditau) : n_tauTau = 2907, eff_tauTau = 0.45
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 4510, eff_tauTau = 0.69
GluGluToBulkGravitonToHHTo2B2Tau_M-1500
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 1651, eff_eTau = 0.96
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 1454, eff_eTau = 0.85
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 1312, eff_eTau = 0.77
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 1567, eff_eTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 1921, eff_muTau = 0.99
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 1920, eff_muTau = 0.99
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 1827, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 1883, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 1753, eff_muTau = 0.9
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 1762, eff_muTau = 0.91
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 1833, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 1886, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 1762, eff_muTau = 0.91
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 3190, eff_tauTau = 0.91
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 2623, eff_tauTau = 0.75
with  tauTau && (HLT_ditau) : n_tauTau = 1290, eff_tauTau = 0.37
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 2406, eff_tauTau = 0.68
GluGluToBulkGravitonToHHTo2B2Tau_M-1750
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 1011, eff_eTau = 0.96
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 881, eff_eTau = 0.84
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 785, eff_eTau = 0.75
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 968, eff_eTau = 0.92
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 1195, eff_muTau = 0.99
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 1192, eff_muTau = 0.98
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 1131, eff_muTau = 0.93
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 1160, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 1072, eff_muTau = 0.89
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 1081, eff_muTau = 0.89
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 1139, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 1164, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 1081, eff_muTau = 0.89
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 1920, eff_tauTau = 0.92
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 1602, eff_tauTau = 0.77
with  tauTau && (HLT_ditau) : n_tauTau = 587, eff_tauTau = 0.28
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 1447, eff_tauTau = 0.7
GluGluToBulkGravitonToHHTo2B2Tau_M-2000
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 639, eff_eTau = 0.96
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 569, eff_eTau = 0.86
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 489, eff_eTau = 0.74
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 609, eff_eTau = 0.92
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 756, eff_muTau = 0.99
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 754, eff_muTau = 0.99
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 705, eff_muTau = 0.92
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 733, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 659, eff_muTau = 0.86
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 666, eff_muTau = 0.87
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 710, eff_muTau = 0.93
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 736, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 666, eff_muTau = 0.87
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 1217, eff_tauTau = 0.94
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 1008, eff_tauTau = 0.77
with  tauTau && (HLT_ditau) : n_tauTau = 306, eff_tauTau = 0.24
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 916, eff_tauTau = 0.7
GluGluToBulkGravitonToHHTo2B2Tau_M-2500
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 305, eff_eTau = 0.99
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 266, eff_eTau = 0.86
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 221, eff_eTau = 0.72
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 289, eff_eTau = 0.94
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 330, eff_muTau = 0.99
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 329, eff_muTau = 0.99
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 310, eff_muTau = 0.93
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 321, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 290, eff_muTau = 0.87
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 294, eff_muTau = 0.88
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 314, eff_muTau = 0.94
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 322, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 294, eff_muTau = 0.88
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 520, eff_tauTau = 0.94
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 438, eff_tauTau = 0.79
with  tauTau && (HLT_ditau) : n_tauTau = 69, eff_tauTau = 0.13
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 387, eff_tauTau = 0.7
GluGluToBulkGravitonToHHTo2B2Tau_M-3000
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau || HLT_MET) : n_eTau = 156, eff_eTau = 0.99
with  eTau && (HLT_singleEle || HLT_etau || HLT_singleTau) : n_eTau = 136, eff_eTau = 0.86
with  eTau && (HLT_singleEle || HLT_etau) : n_eTau = 111, eff_eTau = 0.7
with  eTau && (HLT_singleEle || HLT_etau || HLT_MET) : n_eTau = 148, eff_eTau = 0.94
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 138, eff_muTau = 0.99
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau || HLT_MET) : n_muTau = 138, eff_muTau = 0.99
with  muTau && (HLT_singleMu || HLT_mutau || HLT_singleTau) : n_muTau = 128, eff_muTau = 0.92
with  muTau && (HLT_singleMu || HLT_mutau || HLT_MET) : n_muTau = 134, eff_muTau = 0.96
with  muTau && (HLT_singleMu || HLT_mutau) : n_muTau = 115, eff_muTau = 0.83
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 123, eff_muTau = 0.88
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_singleTau || HLT_mutau) : n_muTau = 132, eff_muTau = 0.95
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_MET || HLT_mutau) : n_muTau = 135, eff_muTau = 0.97
with  muTau && (HLT_singleMu || HLT_singleMu50 || HLT_mutau) : n_muTau = 123, eff_muTau = 0.88
with  tauTau && (HLT_ditau || HLT_singleTau || HLT_MET) : n_tauTau = 319, eff_tauTau = 0.97
with  tauTau && (HLT_ditau || HLT_singleTau) : n_tauTau = 264, eff_tauTau = 0.8
with  tauTau && (HLT_ditau) : n_tauTau = 18, eff_tauTau = 0.05
with  tauTau && (HLT_ditau || HLT_MET) : n_tauTau = 254, eff_tauTau = 0.77
{'eff_eTau_1': [0.44, 0.45, 0.49, 0.48, 0.52, 0.55, 0.59, 0.63, 0.68, 0.72, 0.76, 0.8, 0.83, 0.85, 0.87, 0.9, 0.91, 0.93, 0.94, 0.96, 0.96, 0.96, 0.96, 0.99, 0.99], 'eff_eTau_2': [0.43, 0.44, 0.48, 0.48, 0.51, 0.54, 0.58, 0.62, 0.66, 0.69, 0.71, 0.73, 0.75, 0.76, 0.78, 0.79, 0.8, 0.82, 0.82, 0.84, 0.85, 0.84, 0.86, 0.86, 0.86], 'eff_eTau_3': [0.43, 0.44, 0.48, 0.48, 0.51, 0.54, 0.58, 0.61, 0.65, 0.68, 0.7, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.77, 0.77, 0.77, 0.75, 0.74, 0.72, 0.7], 'eff_eTau_4': [0.44, 0.45, 0.49, 0.48, 0.52, 0.55, 0.59, 0.63, 0.68, 0.72, 0.75, 0.78, 0.81, 0.82, 0.85, 0.86, 0.88, 0.89, 0.9, 0.91, 0.91, 0.92, 0.92, 0.94, 0.94]}
['singleEle,eTau,singleTau,MET', 'singleEle,eTau,singleTau', 'singleEle,eTau', 'singleEle,eTau,MET']
25
Execution time in seconds: 158.86685276031494
